Unnamed: 0,outcome,cue,rep,interblock,iti,shape,sound,csOnset,usOnset,credit,distance,probeAns,score,thisTrialN,timestamp,designIndx,cueIndex,subjectID
116,coin,A,5,1,3804,empty,bell,140363.30000001192,144363.19999998808,20,123,-99,350,116,2021-10-09 16:37:01.426000+00:00,8,835,39
117,coin,AX,5,1,3272,triangle,bell,148679.90000003573,152696.40000003573,0,605,-99,370,117,2021-10-09 16:37:09.759000+00:00,8,835,39
118,probe,Y,5,1,4798,circle,silent,157946.30000001192,161946.30000001192,0,603,-2,370,118,2021-10-09 16:37:19.009000+00:00,8,835,39
119,bomb,B,5,1,3901,empty,noise,170746.19999998808,174762.80000001192,0,605,-99,370,119,2021-10-09 16:37:31.826000+00:00,8,835,39
120,coin,A,5,1,5834,empty,bell,178696.10000002387,182696.0,20,123,-99,370,120,2021-10-09 16:37:39.759000+00:00,8,835,39
121,probe,AX,5,1,3235,triangle,bell,189145.90000003573,193162.60000002387,0,605,-2,390,121,2021-10-09 16:37:50.226000+00:00,8,835,39
122,probe,Z,5,1,3592,square,silent,199629.10000002387,203645.60000002387,0,605,0,390,122,2021-10-09 16:38:00.709000+00:00,8,835,39
123,bomb,AX,5,1,6912,triangle,bell,210695.60000002387,214712.19999998808,0,435,-99,390,123,2021-10-09 16:38:11.775000+00:00,8,835,39
124,probe,X,5,1,4877,triangle,silent,221995.5,226012.0,0,605,-2,390,124,2021-10-09 16:38:23.075000+00:00,8,835,39
125,coin,BZ,5,1,3448,square,noise,233395.30000001192,237411.90000003573,10,380,-99,390,125,2021-10-09 16:38:34.475000+00:00,8,835,39
126,coin,BZ,5,1,4688,square,noise,241211.90000003573,245228.40000003573,20,160,-99,400,126,2021-10-09 16:38:42.292000+00:00,8,835,39
127,probe,BY,5,1,4236,circle,noise,250428.40000003573,254445.0,0,430,-2,420,127,2021-10-09 16:38:51.508000+00:00,8,835,39
128,coin,BY,5,1,5290,circle,noise,262244.90000003576,266244.8000000119,0,448,-99,420,128,2021-10-09 16:39:03.308000+00:00,8,835,39
129,probe,BZ,5,1,3876,square,noise,272894.6999999881,276911.40000003576,0,148,-1,420,129,2021-10-09 16:39:13.974000+00:00,8,835,39
130,bomb,AX,6,1,3346,triangle,bell,17088.0,21087.899999976158,0,438,-99,420,130,2021-10-09 16:40:12.874000+00:00,8,835,39
131,probe,BY,6,1,4859,circle,noise,24821.300000011917,28837.800000011917,0,370,0,420,131,2021-10-09 16:40:20.624000+00:00,8,835,39
132,bomb,B,6,1,3067,empty,noise,36921.09999996424,40921.0,0,565,-99,420,132,2021-10-09 16:40:32.707000+00:00,8,835,39
133,probe,BZ,6,1,6987,square,noise,44020.899999976165,48037.59999996424,0,380,1,420,133,2021-10-09 16:40:39.823000+00:00,8,835,39
134,probe,AW,6,1,5518,star,bell,59020.69999998808,63037.399999976165,0,605,-1,420,134,2021-10-09 16:40:54.823000+00:00,8,835,39
135,bomb,BY,6,1,6961,circle,noise,71653.89999997616,75653.89999997616,-10,365,-99,420,135,2021-10-09 16:41:07.440000+00:00,8,835,39
136,probe,Z,6,1,4223,square,silent,83137.09999996424,87137.0,0,603,0,410,136,2021-10-09 16:41:18.923000+00:00,8,835,39
137,coin,BZ,6,1,5438,square,noise,93620.30000001194,97636.80000001194,10,358,-99,410,137,2021-10-09 16:41:29.422000+00:00,8,835,39
138,probe,AX,6,1,3885,triangle,bell,103703.39999997617,107720.0,0,605,-2,420,138,2021-10-09 16:41:39.506000+00:00,8,835,39
139,probe,B,6,1,3947,empty,noise,114769.89999997616,118786.59999996425,0,605,-2,420,139,2021-10-09 16:41:50.572000+00:00,8,835,39
140,bomb,B,6,1,3489,empty,noise,124336.39999997616,128336.5,0,603,-99,420,140,2021-10-09 16:42:00.122000+00:00,8,835,39
141,coin,A,6,1,3316,empty,bell,131853.0,135853.0,20,110,-99,420,141,2021-10-09 16:42:07.639000+00:00,8,835,39
142,probe,X,6,1,5680,triangle,silent,139502.89999997616,143519.5,0,605,-2,440,142,2021-10-09 16:42:15.305000+00:00,8,835,39
143,coin,BY,6,1,5599,circle,noise,150336.19999998808,154352.69999998808,0,465,-99,440,143,2021-10-09 16:42:26.139000+00:00,8,835,39
144,coin,A,6,1,6554,empty,bell,161685.89999997616,165685.89999997616,20,140,-99,440,144,2021-10-09 16:42:37.472000+00:00,8,835,39
145,bomb,B,6,1,6630,empty,noise,172619.19999998808,176619.09999996427,0,603,-99,460,145,2021-10-09 16:42:48.405000+00:00,8,835,39
146,probe,Y,6,1,4540,circle,silent,183269.0,187285.59999996427,0,305,0,460,146,2021-10-09 16:42:59.072000+00:00,8,835,39
147,coin,A,6,1,3510,empty,bell,195385.5,199385.39999997613,20,125,-99,460,147,2021-10-09 16:43:11.171000+00:00,8,835,39
148,probe,W,6,1,4618,star,silent,203852.0,207851.89999997613,0,603,-2,480,148,2021-10-09 16:43:19.638000+00:00,8,835,39
149,coin,AX,6,1,5153,triangle,bell,213685.19999998808,217685.19999998808,0,603,-99,480,149,2021-10-09 16:43:29.471000+00:00,8,835,39
150,coin,A,6,1,5638,empty,bell,223835.0,227835.0,20,128,-99,480,150,2021-10-09 16:43:39.621000+00:00,8,835,39
151,bomb,AW,6,1,4937,star,bell,233985.0,238001.59999996427,0,605,-99,500,151,2021-10-09 16:43:49.787000+00:00,8,835,39
152,bomb,B,6,1,4707,empty,noise,242968.19999998808,246984.69999998808,0,605,-99,500,152,2021-10-09 16:43:58.770000+00:00,8,835,39
153,bomb,AW,6,1,5665,star,bell,251718.0,255734.69999998808,0,605,-99,500,153,2021-10-09 16:44:07.520000+00:00,8,835,39
154,probe,A,6,1,5824,empty,bell,261417.89999997613,265417.8000000119,0,133,0,500,154,2021-10-09 16:44:17.203000+00:00,8,835,39
155,coin,BZ,6,1,6476,square,noise,275551.09999996424,279567.6999999881,10,388,-99,500,155,2021-10-09 16:44:31.353000+00:00,8,835,39
156,probe,AX,7,1,6888,triangle,bell,16021.0,20037.59999996424,0,605,-2,510,156,2021-10-09 16:45:38.586000+00:00,8,835,39
157,bomb,BY,7,1,4641,circle,noise,29237.39999997616,33237.30000001192,-10,373,-99,510,157,2021-10-09 16:45:51.786000+00:00,8,835,39
158,probe,X,7,1,4865,triangle,silent,38454.0,42470.59999996424,0,605,-2,500,158,2021-10-09 16:46:01.019000+00:00,8,835,39
159,coin,BZ,7,1,6807,square,noise,48737.199999988086,52753.699999988086,10,343,-99,500,159,2021-10-09 16:46:11.302000+00:00,8,835,39
160,coin,AX,7,1,5674,triangle,bell,60003.69999998808,64003.59999996424,0,603,-99,510,160,2021-10-09 16:46:22.552000+00:00,8,835,39
161,coin,A,7,1,5204,empty,bell,69703.59999996424,73720.19999998808,20,173,-99,510,161,2021-10-09 16:46:32.269000+00:00,8,835,39
162,probe,Y,7,1,6283,circle,silent,79370.0,83369.80000001192,0,603,-2,530,162,2021-10-09 16:46:41.919000+00:00,8,835,39
163,probe,BY,7,1,6367,circle,noise,91536.59999996424,95553.09999996424,0,515,-2,530,163,2021-10-09 16:46:54.102000+00:00,8,835,39
164,bomb,AX,7,1,3119,triangle,bell,104319.69999998806,108336.19999998806,0,605,-99,530,164,2021-10-09 16:47:06.885000+00:00,8,835,39
165,coin,A,7,1,3450,empty,bell,111486.30000001194,115502.80000001194,20,163,-99,530,165,2021-10-09 16:47:14.051000+00:00,8,835,39
166,bomb,AW,7,1,4501,star,bell,119352.89999997616,123369.39999997616,0,605,-99,550,166,2021-10-09 16:47:21.918000+00:00,8,835,39
167,coin,BY,7,1,5308,circle,noise,127903.30000001194,131919.30000001192,0,605,-99,550,167,2021-10-09 16:47:30.468000+00:00,8,835,39
168,probe,B,7,1,6397,empty,noise,137919.30000001192,141919.19999998808,0,533,-2,550,168,2021-10-09 16:47:40.467000+00:00,8,835,39
169,bomb,B,7,1,3207,empty,noise,149902.39999997616,153919.0,0,605,-99,550,169,2021-10-09 16:47:52.467000+00:00,8,835,39
170,coin,A,7,1,5887,empty,bell,157152.19999998808,161152.09999996427,20,158,-99,550,170,2021-10-09 16:47:59.700000+00:00,8,835,39
171,probe,AW,7,1,4444,star,bell,168235.39999997616,172252.09999996427,0,605,-2,570,171,2021-10-09 16:48:10.800000+00:00,8,835,39
172,coin,BZ,7,1,3205,square,noise,181618.59999996427,185635.09999996427,10,318,-99,570,172,2021-10-09 16:48:24.183000+00:00,8,835,39
173,bomb,B,7,1,3473,empty,noise,189251.80000001192,193268.39999997613,0,605,-99,580,173,2021-10-09 16:48:31.817000+00:00,8,835,39
174,probe,Z,7,1,4984,square,silent,196768.39999997613,200768.30000001192,0,585,0,580,174,2021-10-09 16:48:39.316000+00:00,8,835,39
175,probe,BZ,7,1,5144,square,noise,207834.80000001192,211834.80000001192,0,205,2,580,175,2021-10-09 16:48:50.383000+00:00,8,835,39
176,coin,A,7,1,4691,empty,bell,222034.59999996427,226051.30000001192,20,170,-99,580,176,2021-10-09 16:49:04.599000+00:00,8,835,39
177,probe,W,7,1,5353,star,silent,231251.19999998808,235251.19999998808,0,603,0,600,177,2021-10-09 16:49:13.799000+00:00,8,835,39
178,bomb,AW,7,1,6477,star,bell,242101.0,246101.0,0,603,-99,600,178,2021-10-09 16:49:24.649000+00:00,8,835,39
179,bomb,B,7,1,6398,empty,noise,252601.0,256600.69999998808,0,603,-99,600,179,2021-10-09 16:49:35.149000+00:00,8,835,39
180,bomb,B,7,1,3971,empty,noise,263017.5,267017.39999997616,0,603,-99,600,180,2021-10-09 16:49:45.565000+00:00,8,835,39
181,probe,A,7,1,4593,empty,bell,271017.39999997616,275033.89999997616,0,138,2,600,181,2021-10-09 16:49:53.582000+00:00,8,835,39
182,bomb,BY,8,1,3861,circle,noise,15614.700000047684,19614.600000023842,-10,278,-99,600,182,2021-10-09 16:50:52.132000+00:00,8,835,39
183,bomb,AW,8,1,3007,star,bell,24064.60000002384,28081.0,0,605,-99,590,183,2021-10-09 16:51:00.598000+00:00,8,835,39
184,probe,AW,8,1,6704,star,bell,31114.400000035763,35114.30000001192,0,603,0,590,184,2021-10-09 16:51:07.632000+00:00,8,835,39
185,coin,A,8,1,3427,empty,bell,43197.600000023835,47197.40000003576,20,163,-99,590,185,2021-10-09 16:51:19.715000+00:00,8,835,39
186,probe,Z,8,1,6538,square,silent,50980.800000011914,54980.5,0,253,1,610,186,2021-10-09 16:51:27.498000+00:00,8,835,39
187,bomb,B,8,1,6575,empty,noise,64113.80000001192,68113.80000001192,0,603,-99,610,187,2021-10-09 16:51:40.631000+00:00,8,835,39
188,bomb,B,8,1,4274,empty,noise,74713.80000001192,78730.30000001192,0,605,-99,610,188,2021-10-09 16:51:51.247000+00:00,8,835,39
189,probe,Y,8,1,6359,circle,silent,83030.30000001192,87046.80000001192,0,423,1,610,189,2021-10-09 16:51:59.564000+00:00,8,835,39
190,bomb,AW,8,1,5081,star,bell,96846.70000004767,100863.30000001194,0,605,-99,610,190,2021-10-09 16:52:13.380000+00:00,8,835,39
191,probe,BY,8,1,5521,circle,noise,105963.20000004767,109963.20000004767,0,458,1,610,191,2021-10-09 16:52:22.480000+00:00,8,835,39
192,coin,A,8,1,3367,empty,bell,118846.30000001194,122846.30000001194,20,138,-99,610,192,2021-10-09 16:52:35.363000+00:00,8,835,39
193,probe,BZ,8,1,4650,square,noise,126996.40000003575,130996.10000002384,0,208,2,630,193,2021-10-09 16:52:43.513000+00:00,8,835,39
194,bomb,AX,8,1,5205,triangle,bell,139962.80000001192,143962.70000004768,0,603,-99,630,194,2021-10-09 16:52:56.480000+00:00,8,835,39
195,coin,BZ,8,1,4046,square,noise,149745.90000003573,153745.80000001192,20,140,-99,630,195,2021-10-09 16:53:06.263000+00:00,8,835,39
196,bomb,B,8,1,3360,empty,noise,158562.60000002384,162579.0,0,605,-99,650,196,2021-10-09 16:53:15.096000+00:00,8,835,39
197,probe,A,8,1,4834,empty,bell,165962.40000003573,169962.30000001192,0,150,2,650,197,2021-10-09 16:53:22.479000+00:00,8,835,39
198,probe,W,8,1,4595,star,silent,177229.0,181228.90000003573,0,603,0,650,198,2021-10-09 16:53:33.746000+00:00,8,835,39
199,coin,BZ,8,1,3252,square,noise,189428.80000001192,193445.30000001192,20,158,-99,650,199,2021-10-09 16:53:45.962000+00:00,8,835,39
200,probe,B,8,1,6197,empty,noise,197262.0,201261.90000003573,0,603,-2,670,200,2021-10-09 16:53:53.779000+00:00,8,835,39
201,coin,A,8,1,4433,empty,bell,210245.10000002387,214261.60000002387,20,118,-99,670,201,2021-10-09 16:54:06.778000+00:00,8,835,39
202,probe,AX,8,1,6876,triangle,bell,219195.0,223211.60000002387,0,605,-2,690,202,2021-10-09 16:54:15.728000+00:00,8,835,39
203,coin,A,8,1,3686,empty,bell,232228.10000002387,236244.60000002387,20,113,-99,690,203,2021-10-09 16:54:28.762000+00:00,8,835,39
204,bomb,B,8,1,6237,empty,noise,240294.60000002387,244311.30000001192,0,605,-99,710,204,2021-10-09 16:54:36.829000+00:00,8,835,39
205,coin,AX,8,1,4874,triangle,bell,250578.40000003573,254594.40000003573,0,605,-99,710,205,2021-10-09 16:54:47.112000+00:00,8,835,39
206,coin,BY,8,1,4394,circle,noise,259494.40000003573,263512.0,10,393,-99,710,206,2021-10-09 16:54:56.029000+00:00,8,835,39
207,probe,X,8,1,4714,triangle,silent,268794.40000003576,272811.0,0,605,-2,720,207,2021-10-09 16:55:05.328000+00:00,8,835,39
208,coin,A,9,1,4185,empty,bell,15671.30000001192,19687.900000035763,20,158,-99,720,208,2021-10-09 16:55:59.410000+00:00,8,835,39
209,coin,A,9,1,6692,empty,bell,24354.5,28371.200000047687,20,123,-99,740,209,2021-10-09 16:56:08.094000+00:00,8,835,39
210,probe,A,9,1,3685,empty,bell,35587.700000047684,39587.600000023835,0,143,0,760,210,2021-10-09 16:56:19.310000+00:00,8,835,39
211,coin,A,9,1,6454,empty,bell,46970.90000003576,50970.90000003576,20,130,-99,760,211,2021-10-09 16:56:30.693000+00:00,8,835,39
212,coin,AX,9,1,4296,triangle,bell,57820.80000001192,61837.40000003576,0,570,-99,780,212,2021-10-09 16:56:41.560000+00:00,8,835,39
213,probe,AW,9,1,3398,star,bell,66154.0,70170.5,0,575,-2,780,213,2021-10-09 16:56:49.893000+00:00,8,835,39
214,coin,BZ,9,1,3043,square,noise,75553.90000003576,79570.40000003576,10,280,-99,780,214,2021-10-09 16:56:59.293000+00:00,8,835,39
215,coin,BY,9,1,5490,circle,noise,83253.70000004767,87270.40000003576,0,455,-99,790,215,2021-10-09 16:57:06.993000+00:00,8,835,39
216,probe,X,9,1,3172,triangle,silent,94220.20000004767,98236.80000001194,0,543,-2,790,216,2021-10-09 16:57:17.959000+00:00,8,835,39
217,coin,BZ,9,1,6247,square,noise,102886.70000004767,106903.30000001194,20,170,-99,790,217,2021-10-09 16:57:26.626000+00:00,8,835,39
218,bomb,AW,9,1,5642,star,bell,113753.20000004767,117769.90000003575,0,605,-99,810,218,2021-10-09 16:57:37.493000+00:00,8,835,39
219,probe,B,9,1,6623,empty,noise,123436.5,127436.40000003575,0,603,-2,810,219,2021-10-09 16:57:47.159000+00:00,8,835,39
220,bomb,AW,9,1,4366,star,bell,136486.5,140502.90000003573,0,605,-99,810,220,2021-10-09 16:58:00.226000+00:00,8,835,39
221,probe,W,9,1,4988,star,silent,144886.30000001192,148886.10000002384,0,603,-2,810,221,2021-10-09 16:58:08.609000+00:00,8,835,39
222,bomb,B,9,1,5599,empty,noise,155736.0,159752.60000002384,0,603,-99,810,222,2021-10-09 16:58:19.475000+00:00,8,835,39
223,bomb,B,9,1,4718,empty,noise,165369.30000001192,169369.10000002384,0,603,-99,810,223,2021-10-09 16:58:29.092000+00:00,8,835,39
224,probe,Z,9,1,3281,square,silent,174119.10000002384,178135.60000002387,0,428,0,810,224,2021-10-09 16:58:37.858000+00:00,8,835,39
225,probe,BY,9,1,4642,circle,noise,184252.30000001192,188268.90000003573,0,148,2,810,225,2021-10-09 16:58:47.992000+00:00,8,835,39
226,bomb,BY,9,1,6564,circle,noise,196168.80000001192,200185.40000003573,-20,115,-99,810,226,2021-10-09 16:58:59.908000+00:00,8,835,39
227,bomb,AX,9,1,5730,triangle,bell,207435.30000001192,211435.20000004765,0,603,-99,790,227,2021-10-09 16:59:11.158000+00:00,8,835,39
228,bomb,B,9,1,4611,empty,noise,217185.10000002387,221201.70000004765,0,605,-99,790,228,2021-10-09 16:59:20.924000+00:00,8,835,39
229,probe,AX,9,1,4142,triangle,bell,225835.10000002387,229835.0,0,603,0,790,229,2021-10-09 16:59:29.557000+00:00,8,835,39
230,probe,Y,9,1,3411,circle,silent,236318.20000004768,240334.80000001192,0,545,1,790,230,2021-10-09 16:59:40.057000+00:00,8,835,39
231,coin,A,9,1,3730,empty,bell,245101.5,249118.0,20,140,-99,790,231,2021-10-09 16:59:48.840000+00:00,8,835,39
232,probe,BZ,9,1,3177,square,noise,253351.30000001192,257351.10000002387,0,125,2,810,232,2021-10-09 16:59:57.074000+00:00,8,835,39
233,bomb,B,9,1,5987,empty,noise,263284.5,267284.60000002384,0,603,-99,810,233,2021-10-09 17:00:07.007000+00:00,8,835,39
0,bomb,B,1,1,3542,empty,noise,20554.79999995232,24517.0,0,525,-99,0,0,2021-10-09 19:06:52.801000+00:00,0,167,40
1,probe,BZ,1,1,5000,square,noise,28082.89999997616,32082.79999995232,0,155,2,0,1,2021-10-09 19:07:00.367000+00:00,0,167,40
2,coin,A,1,1,6425,empty,bell,44232.599999904625,48232.599999904625,20,160,-99,0,2,2021-10-09 19:07:16.517000+00:00,0,167,40
3,bomb,AW,1,1,3623,circle,bell,54999.29999995232,59015.79999995232,0,605,-99,20,3,2021-10-09 19:07:27.300000+00:00,0,167,40
4,bomb,B,1,1,6780,empty,noise,62665.79999995232,66682.29999995233,0,603,-99,20,4,2021-10-09 19:07:34.967000+00:00,0,167,40
5,probe,BY,1,1,4858,star,noise,73482.39999997616,77482.29999995233,0,275,0,20,5,2021-10-09 19:07:45.767000+00:00,0,167,40
6,probe,X,1,1,6246,triangle,silent,88782.19999992847,92798.69999992847,0,530,-1,20,6,2021-10-09 19:08:01.083000+00:00,0,167,40
7,coin,A,1,1,6271,empty,bell,103781.79999995233,107781.89999997617,20,133,-99,20,7,2021-10-09 19:08:16.066000+00:00,0,167,40
8,coin,A,1,1,5548,empty,bell,114631.79999995233,118631.79999995233,20,115,-99,40,8,2021-10-09 19:08:26.915000+00:00,0,167,40
9,probe,Y,1,1,5154,star,silent,124581.69999992847,128598.19999992847,0,335,-1,60,9,2021-10-09 19:08:36.882000+00:00,0,167,40
10,bomb,BY,1,1,4451,star,noise,144264.69999992847,148281.39999997616,-10,298,-99,60,10,2021-10-09 19:08:56.565000+00:00,0,167,40
11,coin,AX,1,1,5629,triangle,bell,153181.29999995232,157197.89999997616,0,553,-99,50,11,2021-10-09 19:09:05.482000+00:00,0,167,40
12,coin,BZ,1,1,5442,square,noise,162847.79999995232,166847.79999995232,20,128,-99,50,12,2021-10-09 19:09:15.132000+00:00,0,167,40
13,probe,B,1,1,4179,empty,noise,172814.5,176814.29999995235,0,603,-2,70,13,2021-10-09 19:09:25.099000+00:00,0,167,40
14,bomb,B,1,1,6171,empty,noise,186747.5,190764.09999990466,0,605,-99,70,14,2021-10-09 19:09:39.049000+00:00,0,167,40
15,probe,A,1,1,6745,empty,bell,196964.09999990466,200964.0,0,120,0,70,15,2021-10-09 19:09:49.249000+00:00,0,167,40
16,bomb,B,1,1,3522,empty,noise,213363.79999995235,217363.69999992847,0,603,-99,70,16,2021-10-09 19:10:05.648000+00:00,0,167,40
17,bomb,AX,1,1,4679,triangle,bell,220913.69999992847,224930.29999995235,0,493,-99,70,17,2021-10-09 19:10:13.215000+00:00,0,167,40
18,coin,A,1,1,5636,empty,bell,230030.1999999285,234030.1999999285,20,138,-99,70,18,2021-10-09 19:10:22.314000+00:00,0,167,40
19,probe,AW,1,1,4341,circle,bell,240680.1999999285,244696.59999990466,0,605,-2,90,19,2021-10-09 19:10:32.980000+00:00,0,167,40
20,coin,BZ,1,1,6079,square,noise,254029.89999997613,258029.89999997613,20,118,-99,90,20,2021-10-09 19:10:46.314000+00:00,0,167,40
21,coin,BY,1,1,4749,star,noise,264679.89999997616,268679.69999992853,10,293,-99,110,21,2021-10-09 19:10:56.964000+00:00,0,167,40
22,probe,AX,1,1,4934,triangle,bell,273913.0,277929.69999992853,0,463,-1,120,22,2021-10-09 19:11:06.213000+00:00,0,167,40
23,probe,W,1,1,4565,circle,silent,286079.5,290096.0,0,605,-2,120,23,2021-10-09 19:11:18.380000+00:00,0,167,40
24,bomb,AW,1,1,4363,circle,bell,299379.19999992853,303395.89999997616,0,605,-99,120,24,2021-10-09 19:11:31.680000+00:00,0,167,40
25,probe,Z,1,1,5598,square,silent,307779.2999999523,311795.7999999523,0,173,2,120,25,2021-10-09 19:11:40.080000+00:00,0,167,40
26,probe,BY,2,1,3440,star,noise,19626.0,23626.0,0,603,0,120,26,2021-10-09 19:13:55.428000+00:00,0,167,40
27,probe,A,2,1,3382,empty,bell,33842.5,37842.399999976165,0,125,2,120,27,2021-10-09 19:14:09.645000+00:00,0,167,40
28,coin,A,2,1,3586,empty,bell,44975.699999928474,48975.599999904625,20,93,-99,120,28,2021-10-09 19:14:20.778000+00:00,0,167,40
29,probe,AW,2,1,4361,circle,bell,52925.599999904625,56942.199999928474,0,605,0,140,29,2021-10-09 19:14:28.745000+00:00,0,167,40
30,coin,A,2,1,3290,empty,bell,64792.099999904625,68792.0,20,123,-99,140,30,2021-10-09 19:14:40.595000+00:00,0,167,40
31,probe,Y,2,1,5276,star,silent,72508.69999992847,76508.69999992847,0,325,0,160,31,2021-10-09 19:14:48.311000+00:00,0,167,40
32,coin,BZ,2,1,5418,square,noise,84708.39999997616,88725.09999990463,20,103,-99,160,32,2021-10-09 19:15:00.528000+00:00,0,167,40
33,probe,B,2,1,3143,empty,noise,94674.89999997617,98674.89999997617,0,550,-2,180,33,2021-10-09 19:15:10.478000+00:00,0,167,40
34,coin,A,2,1,3444,empty,bell,105991.5,110008.0,20,133,-99,180,34,2021-10-09 19:15:21.810000+00:00,0,167,40
35,coin,BY,2,1,3625,star,noise,114008.09999990465,118024.59999990465,10,300,-99,200,35,2021-10-09 19:15:29.827000+00:00,0,167,40
36,bomb,AW,2,1,6520,circle,bell,122124.59999990465,126124.5,0,603,-99,210,36,2021-10-09 19:15:37.927000+00:00,0,167,40
37,bomb,B,2,1,4025,empty,noise,132674.5,136691.0,0,605,-99,210,37,2021-10-09 19:15:48.493000+00:00,0,167,40
38,probe,Z,2,1,3390,square,silent,140741.09999990466,144740.89999997616,0,168,2,210,38,2021-10-09 19:15:56.543000+00:00,0,167,40
39,coin,AX,2,1,5676,triangle,bell,157624.09999990466,161640.69999992847,0,460,-99,210,39,2021-10-09 19:16:13.443000+00:00,0,167,40
40,coin,BZ,2,1,6241,square,noise,167940.69999992847,171940.5,20,123,-99,210,40,2021-10-09 19:16:23.743000+00:00,0,167,40
41,probe,W,2,1,5947,circle,silent,178723.79999995235,182723.69999992847,0,603,0,230,41,2021-10-09 19:16:34.526000+00:00,0,167,40
42,bomb,BY,2,1,3899,star,noise,192307.0,196323.39999997613,-10,343,-99,230,42,2021-10-09 19:16:48.126000+00:00,0,167,40
43,bomb,B,2,1,5366,empty,noise,200623.5,204640.09999990466,0,605,-99,220,43,2021-10-09 19:16:56.442000+00:00,0,167,40
44,bomb,AW,2,1,5931,circle,bell,210023.39999997613,214039.89999997613,0,605,-99,220,44,2021-10-09 19:17:05.842000+00:00,0,167,40
45,probe,AX,2,1,3530,triangle,bell,219989.89999997613,223989.79999995235,0,475,0,220,45,2021-10-09 19:17:15.792000+00:00,0,167,40
46,bomb,AX,2,1,5732,triangle,bell,235606.39999997613,239606.29999995232,-10,398,-99,220,46,2021-10-09 19:17:31.409000+00:00,0,167,40
47,bomb,B,2,1,5422,empty,noise,245772.89999997613,249789.1999999285,0,605,-99,210,47,2021-10-09 19:17:41.592000+00:00,0,167,40
48,probe,BZ,2,1,6593,square,noise,255239.39999997613,259256.0,0,115,2,210,48,2021-10-09 19:17:51.058000+00:00,0,167,40
49,coin,A,2,1,4432,empty,bell,273589.09999990463,277589.09999990463,20,120,-99,210,49,2021-10-09 19:18:09.391000+00:00,0,167,40
