Unnamed: 0,outcome,cue,rep,interblock,iti,shape,sound,csOnset,usOnset,credit,distance,probeAns,score,thisTrialN,timestamp,designIndx,cueIndex,subjectID
125,coin,BZ,8,1,4252,circle,noise,69535.69999980928,73552.0,20,145,-99,790,125,2021-10-09 13:41:17.469000+00:00,2,861,38
126,probe,Z,8,1,4870,circle,silent,78168.5,82168.59999942781,0,603,0,810,126,2021-10-09 13:41:26.086000+00:00,2,861,38
127,coin,A,8,1,6213,empty,buzz,88835.0999994278,92835.0,20,143,-99,810,127,2021-10-09 13:41:36.752000+00:00,2,861,38
128,probe,AX,8,1,4833,star,buzz,99251.5999994278,103251.89999961852,0,130,1,830,128,2021-10-09 13:41:47.169000+00:00,2,861,38
129,coin,A,8,1,4354,empty,buzz,110402.19999980928,114402.0,20,135,-99,830,129,2021-10-09 13:41:58.319000+00:00,2,861,38
130,probe,W,8,1,3133,triangle,silent,119018.89999961852,123035.39999961852,0,605,-1,850,130,2021-10-09 13:42:06.953000+00:00,2,861,38
131,bomb,B,8,1,3804,empty,noise,128318.80000019072,132318.19999980927,0,603,-99,850,131,2021-10-09 13:42:16.236000+00:00,2,861,38
132,coin,BY,8,1,6362,square,noise,136151.80000019073,140152.0999994278,20,138,-99,850,132,2021-10-09 13:42:24.069000+00:00,2,861,38
133,bomb,B,8,1,3965,empty,noise,146902.19999980927,150901.5999994278,0,603,-99,870,133,2021-10-09 13:42:34.818000+00:00,2,861,38
134,bomb,BY,8,1,6906,square,noise,154885.30000019073,158885.30000019073,-20,143,-99,870,134,2021-10-09 13:42:42.802000+00:00,2,861,38
135,bomb,B,8,1,4372,empty,noise,166218.3999996185,170234.8999996185,0,605,-99,850,135,2021-10-09 13:42:54.151000+00:00,2,861,38
136,probe,X,8,1,6130,star,silent,174635.19999980927,178635.5,0,603,-1,850,136,2021-10-09 13:43:02.552000+00:00,2,861,38
137,coin,BZ,8,1,4772,circle,noise,187301.59999942782,191318.80000019073,0,605,-99,850,137,2021-10-09 13:43:15.235000+00:00,2,861,38
138,bomb,B,8,1,6796,empty,noise,196118.80000019073,200135.09999942782,0,605,-99,850,138,2021-10-09 13:43:24.051000+00:00,2,861,38
139,bomb,AW,8,1,4984,triangle,buzz,206952.19999980927,210968.5,0,605,-99,850,139,2021-10-09 13:43:34.885000+00:00,2,861,38
140,probe,BZ,8,1,6519,circle,noise,215968.30000019073,219969.0,0,120,0,850,140,2021-10-09 13:43:43.885000+00:00,2,861,38
141,bomb,AX,8,1,6194,star,buzz,228835.3999996185,232852.1999998093,-20,138,-99,850,141,2021-10-09 13:43:56.768000+00:00,2,861,38
142,probe,BY,8,1,5148,square,noise,239685.3999996185,243701.6999998093,0,605,0,830,142,2021-10-09 13:44:07.618000+00:00,2,861,38
143,coin,A,8,1,5117,empty,buzz,251752.30000019073,255768.3999996185,20,125,-99,830,143,2021-10-09 13:44:19.685000+00:00,2,861,38
144,probe,Y,8,1,4324,square,silent,261118.8999996185,265135.5999994278,0,605,1,850,144,2021-10-09 13:44:29.050000+00:00,2,861,38
145,coin,AX,8,1,6039,star,buzz,271402.0999994278,275418.80000019073,0,603,-99,850,145,2021-10-09 13:44:39.334000+00:00,2,861,38
146,coin,A,9,1,6851,empty,buzz,281485.5,285485.5999994278,20,148,-99,850,146,2021-10-09 13:44:49.400000+00:00,2,861,38
147,probe,BY,9,1,4510,square,noise,292768.80000019073,296785.1999998093,0,605,1,870,147,2021-10-09 13:45:00.700000+00:00,2,861,38
148,coin,A,9,1,5087,empty,buzz,304968.80000019073,308968.30000019073,20,128,-99,870,148,2021-10-09 13:45:12.883000+00:00,2,861,38
149,probe,Z,9,1,3936,circle,silent,314485.1999998093,318485.0999994278,0,140,2,890,149,2021-10-09 13:45:22.400000+00:00,2,861,38
150,bomb,B,9,1,4318,empty,noise,19263.80000019073,23280.30000019073,0,605,-99,890,150,2021-10-09 13:46:18.450000+00:00,2,861,38
151,probe,Y,9,1,3887,square,silent,27614.10000038147,31630.4000005722,0,605,2,890,151,2021-10-09 13:46:26.799000+00:00,2,861,38
152,coin,BZ,9,1,6833,circle,noise,38380.70000076294,42397.300000190735,20,155,-99,890,152,2021-10-09 13:46:37.566000+00:00,2,861,38
153,bomb,AW,9,1,5759,triangle,buzz,49630.10000038146,53630.70000076294,0,603,-99,910,153,2021-10-09 13:46:48.799000+00:00,2,861,38
154,probe,AX,9,1,6101,star,buzz,59414.0,63429.900000572205,0,605,2,910,154,2021-10-09 13:46:58.598000+00:00,2,861,38
155,bomb,B,9,1,4566,empty,noise,72230.70000076294,76246.80000019072,0,605,-99,910,155,2021-10-09 13:47:11.415000+00:00,2,861,38
156,bomb,AW,9,1,5499,triangle,buzz,80847.60000038147,84864.10000038147,0,605,-99,910,156,2021-10-09 13:47:20.033000+00:00,2,861,38
157,bomb,B,9,1,5118,empty,noise,90380.4000005722,94380.10000038148,0,603,-99,910,157,2021-10-09 13:47:29.549000+00:00,2,861,38
158,coin,A,9,1,4766,empty,buzz,99513.9000005722,103530.20000076292,20,165,-99,910,158,2021-10-09 13:47:38.699000+00:00,2,861,38
159,probe,BZ,9,1,5262,circle,noise,108581.0,112597.30000019072,0,120,2,930,159,2021-10-09 13:47:47.766000+00:00,2,861,38
160,coin,A,9,1,4326,empty,buzz,120830.20000076295,124847.0,20,153,-99,930,160,2021-10-09 13:48:00.016000+00:00,2,861,38
161,probe,AW,9,1,5720,triangle,buzz,129647.0,133646.70000076294,0,603,0,950,161,2021-10-09 13:48:08.815000+00:00,2,861,38
162,coin,BZ,9,1,3442,circle,noise,142446.70000076294,146447.5,20,138,-99,950,162,2021-10-09 13:48:21.616000+00:00,2,861,38
163,coin,AX,9,1,5994,star,buzz,150397.20000076294,154414.1000003815,10,353,-99,970,163,2021-10-09 13:48:29.581000+00:00,2,861,38
164,probe,W,9,1,4964,triangle,silent,160913.5,164914.1000003815,0,603,-2,980,164,2021-10-09 13:48:40.081000+00:00,2,861,38
165,coin,BY,9,1,6268,square,noise,171797.6000003815,175797.5,0,603,-99,980,165,2021-10-09 13:48:50.965000+00:00,2,861,38
166,probe,X,9,1,6000,star,silent,182096.90000057218,186097.6000003815,0,593,-1,980,166,2021-10-09 13:49:01.265000+00:00,2,861,38
167,bomb,AX,9,1,3549,star,buzz,194046.90000057218,198047.20000076294,0,603,-99,980,167,2021-10-09 13:49:13.214000+00:00,2,861,38
168,bomb,B,9,1,5547,empty,noise,201614.0,205630.80000019073,0,605,-99,980,168,2021-10-09 13:49:20.798000+00:00,2,861,38
169,bomb,BY,9,1,4594,square,noise,211197.1000003815,215197.6000003815,-10,330,-99,980,169,2021-10-09 13:49:30.365000+00:00,2,861,38
0,coin,A,1,1,6278,empty,bell,49014.39999961854,53033.800000190735,20,23,-99,0,0,2021-10-09 15:13:36.967000+00:00,5,835,39
1,coin,A,1,1,4032,empty,bell,79616.69999980928,83633.09999942781,20,50,-99,20,1,2021-10-09 15:14:07.566000+00:00,5,835,39
2,bomb,B,1,1,6663,empty,noise,89399.69999980928,93416.89999961852,-20,73,-99,40,2,2021-10-09 15:14:17.350000+00:00,5,835,39
3,coin,A,1,1,4223,empty,bell,118133.5999994278,122149.5,20,53,-99,20,3,2021-10-09 15:14:46.082000+00:00,5,835,39
4,bomb,B,1,1,6513,empty,noise,127166.19999980928,131183.5999994278,0,495,-99,40,4,2021-10-09 15:14:55.116000+00:00,5,835,39
5,coin,A,1,1,6207,empty,bell,138883.5,142900.0999994278,20,115,-99,40,5,2021-10-09 15:15:06.833000+00:00,5,835,39
6,bomb,B,1,1,6984,empty,noise,150083.5,154083.5999994278,0,590,-99,60,6,2021-10-09 15:15:18.016000+00:00,5,835,39
7,coin,A,1,1,4142,empty,bell,161099.69999980927,165117.0,20,143,-99,60,7,2021-10-09 15:15:29.048000+00:00,5,835,39
8,coin,A,1,1,6980,empty,bell,169933.5999994278,173949.80000019073,0,585,-99,80,8,2021-10-09 15:15:37.881000+00:00,5,835,39
9,bomb,B,1,1,3595,empty,noise,180949.69999980927,184949.8999996185,0,523,-99,80,9,2021-10-09 15:15:48.881000+00:00,5,835,39
10,bomb,B,1,1,6429,empty,noise,188566.5,192567.0,0,583,-99,80,10,2021-10-09 15:15:56.498000+00:00,5,835,39
11,coin,A,1,1,3660,empty,bell,199016.59999942782,203032.8999996185,20,100,-99,80,11,2021-10-09 15:16:06.964000+00:00,5,835,39
12,bomb,B,1,1,4338,empty,noise,207183.5,211183.5,0,588,-99,100,12,2021-10-09 15:16:15.115000+00:00,5,835,39
13,bomb,B,1,1,5911,empty,noise,215550.0,219566.69999980927,0,605,-99,100,13,2021-10-09 15:16:23.498000+00:00,5,835,39
14,coin,A,1,1,6109,empty,bell,225500.09999942782,229516.80000019073,20,138,-99,100,14,2021-10-09 15:16:33.447000+00:00,5,835,39
15,bomb,B,1,1,5885,empty,noise,236099.80000019073,240116.59999942782,0,605,-99,120,15,2021-10-09 15:16:44.047000+00:00,5,835,39
16,probe,A,2,1,7000,empty,bell,246033.59999942782,250033.5,0,148,2,120,16,2021-10-09 15:16:53.964000+00:00,5,835,39
17,probe,B,2,1,7000,empty,noise,312817.0,316833.5999994278,0,605,1,120,17,2021-10-09 15:18:00.764000+00:00,5,835,39
18,coin,A,2,1,3368,empty,bell,335617.0,339616.5999994278,20,145,-99,120,18,2021-10-09 15:18:23.547000+00:00,5,835,39
19,bomb,B,2,1,6515,empty,noise,344567.0,348583.5,0,585,-99,140,19,2021-10-09 15:18:32.514000+00:00,5,835,39
20,coin,A,2,1,4540,empty,bell,355118.8000001908,359133.39999961853,10,258,-99,140,20,2021-10-09 15:18:43.064000+00:00,5,835,39
21,coin,A,2,1,3457,empty,bell,364233.5999994278,368250.1999998093,0,605,-99,150,21,2021-10-09 15:18:52.180000+00:00,5,835,39
22,bomb,B,2,1,6715,empty,noise,371733.1999998093,375750.5,0,605,-99,150,22,2021-10-09 15:18:59.681000+00:00,5,835,39
23,bomb,B,2,1,4690,empty,noise,382483.5999994278,386483.39999961853,0,603,-99,150,23,2021-10-09 15:19:10.414000+00:00,5,835,39
24,coin,A,2,1,6698,empty,bell,391200.3000001907,395200.3000001907,20,143,-99,150,24,2021-10-09 15:19:19.131000+00:00,5,835,39
25,bomb,B,2,1,6862,empty,noise,402450.39999961853,406450.1999998093,0,603,-99,170,25,2021-10-09 15:19:30.379000+00:00,5,835,39
26,bomb,B,2,1,6576,empty,noise,413333.39999961853,417350.1999998093,0,605,-99,170,26,2021-10-09 15:19:41.279000+00:00,5,835,39
27,coin,A,2,1,3583,empty,bell,423950.1999998093,427966.5,0,605,-99,170,27,2021-10-09 15:19:51.895000+00:00,5,835,39
28,bomb,B,2,1,6545,empty,noise,431583.6999998093,435600.5,0,605,-99,170,28,2021-10-09 15:19:59.529000+00:00,5,835,39
29,coin,A,2,1,4879,empty,bell,442167.1999998093,446166.89999961853,20,145,-99,170,29,2021-10-09 15:20:10.096000+00:00,5,835,39
30,bomb,B,2,1,3932,empty,noise,26027.60000038147,30027.60000038147,0,490,-99,190,30,2021-10-09 15:21:20.279000+00:00,5,835,39
31,coin,A,2,1,6226,empty,bell,33977.60000038147,37993.60000038147,20,125,-99,190,31,2021-10-09 15:21:28.245000+00:00,5,835,39
32,bomb,B,2,1,4838,empty,noise,44927.0,48927.5,0,605,-99,210,32,2021-10-09 15:21:39.179000+00:00,5,835,39
33,coin,A,2,1,3598,empty,bell,53794.20000076294,57810.300000190735,20,120,-99,210,33,2021-10-09 15:21:48.062000+00:00,5,835,39
34,coin,BZ,3,1,3265,square,noise,62344.400000572205,66360.80000019072,0,605,-99,230,34,2021-10-09 15:21:56.612000+00:00,5,835,39
35,bomb,BY,3,1,4788,circle,noise,69643.90000057219,73660.5,0,563,-99,230,35,2021-10-09 15:22:03.912000+00:00,5,835,39
36,bomb,AW,3,1,6046,star,bell,79360.70000076294,83377.30000019072,-20,103,-99,230,36,2021-10-09 15:22:13.629000+00:00,5,835,39
37,bomb,B,3,1,6891,empty,noise,91777.9000005722,95794.20000076292,-10,400,-99,210,37,2021-10-09 15:22:26.046000+00:00,5,835,39
38,coin,AX,3,1,3905,triangle,bell,102894.10000038148,106910.4000005722,20,120,-99,200,38,2021-10-09 15:22:37.161000+00:00,5,835,39
39,coin,BZ,3,1,3757,square,noise,112094.4000005722,116110.70000076295,0,470,-99,220,39,2021-10-09 15:22:46.361000+00:00,5,835,39
40,bomb,B,3,1,3223,empty,noise,122211.20000076295,126227.5,0,605,-99,220,40,2021-10-09 15:22:56.478000+00:00,5,835,39
41,coin,A,3,1,6836,empty,bell,129477.5,133494.4000005722,20,158,-99,220,41,2021-10-09 15:23:03.745000+00:00,5,835,39
42,bomb,B,3,1,5563,empty,noise,141110.80000019073,145110.80000019073,0,530,-99,240,42,2021-10-09 15:23:15.361000+00:00,5,835,39
43,coin,BY,3,1,6688,circle,noise,151394.4000005722,155410.80000019073,0,453,-99,240,43,2021-10-09 15:23:25.661000+00:00,5,835,39
44,coin,A,3,1,3880,empty,bell,163093.70000076294,167094.30000019073,20,143,-99,240,44,2021-10-09 15:23:37.344000+00:00,5,835,39
45,bomb,AW,3,1,5267,star,bell,171394.20000076294,175394.30000019073,0,460,-99,260,45,2021-10-09 15:23:45.644000+00:00,5,835,39
46,bomb,AX,3,1,5821,triangle,bell,181394.20000076294,185410.70000076294,-20,130,-99,260,46,2021-10-09 15:23:55.660000+00:00,5,835,39
47,coin,A,3,1,4250,empty,bell,192310.5,196310.6000003815,20,160,-99,240,47,2021-10-09 15:24:06.560000+00:00,5,835,39
48,coin,A,3,1,5579,empty,bell,200927.6000003815,204944.0,20,148,-99,260,48,2021-10-09 15:24:15.194000+00:00,5,835,39
49,bomb,B,3,1,3618,empty,noise,211427.70000076294,215427.20000076294,0,428,-99,280,49,2021-10-09 15:24:25.677000+00:00,5,835,39
50,coin,BZ,4,1,4933,square,noise,219627.20000076294,223627.30000019073,10,373,-99,280,50,2021-10-09 15:24:33.877000+00:00,5,835,39
51,coin,A,4,1,6730,empty,bell,229260.90000057218,233260.80000019073,20,143,-99,290,51,2021-10-09 15:24:43.510000+00:00,5,835,39
52,bomb,B,4,1,4513,empty,noise,240644.5,244644.20000076288,0,603,-99,310,52,2021-10-09 15:24:54.894000+00:00,5,835,39
53,coin,BZ,4,1,4311,square,noise,249177.1000003815,253194.40000057218,10,295,-99,310,53,2021-10-09 15:25:03.444000+00:00,5,835,39
54,bomb,AX,4,1,4872,triangle,bell,258027.6000003815,262027.5,0,428,-99,320,54,2021-10-09 15:25:12.277000+00:00,5,835,39
55,coin,A,4,1,5670,empty,bell,267444.4000005722,271461.10000038147,20,113,-99,320,55,2021-10-09 15:25:21.711000+00:00,5,835,39
56,bomb,AW,4,1,6718,star,bell,278894.30000019073,282894.10000038147,-10,400,-99,340,56,2021-10-09 15:25:33.142000+00:00,5,835,39
57,bomb,B,4,1,3807,empty,noise,289794.2000007629,293810.9000005722,0,605,-99,330,57,2021-10-09 15:25:44.059000+00:00,5,835,39
58,coin,AX,4,1,3016,triangle,bell,297643.9000005722,301661.2000007629,0,605,-99,330,58,2021-10-09 15:25:51.910000+00:00,5,835,39
59,bomb,B,4,1,5365,empty,noise,306527.30000019073,310527.60000038147,0,603,-99,330,59,2021-10-09 15:26:00.776000+00:00,5,835,39
60,coin,A,4,1,5565,empty,bell,17835.800000190735,21851.5,20,158,-99,330,60,2021-10-09 15:27:45.008000+00:00,5,835,39
61,bomb,AW,4,1,3593,star,bell,27801.60000038147,31802.10000038147,0,605,-99,350,61,2021-10-09 15:27:54.958000+00:00,5,835,39
62,coin,BY,4,1,4728,circle,noise,35418.699999809265,39435.60000038147,0,463,-99,350,62,2021-10-09 15:28:02.592000+00:00,5,835,39
63,bomb,B,4,1,4882,empty,noise,46852.10000038146,50852.300000190735,0,603,-99,350,63,2021-10-09 15:28:14.008000+00:00,5,835,39
64,bomb,BY,4,1,5191,circle,noise,55768.699999809265,59768.699999809265,-10,383,-99,350,64,2021-10-09 15:28:22.925000+00:00,5,835,39
65,coin,A,4,1,4640,empty,bell,65569.10000038147,69585.60000038147,20,123,-99,340,65,2021-10-09 15:28:32.741000+00:00,5,835,39
66,bomb,B,5,1,6110,empty,noise,74768.80000019072,78785.30000019072,0,605,-99,360,66,2021-10-09 15:28:41.941000+00:00,5,835,39
67,coin,A,5,1,6378,empty,bell,84919.10000038147,88902.10000038148,20,100,-99,360,67,2021-10-09 15:28:52.058000+00:00,5,835,39
68,bomb,BY,5,1,4003,circle,noise,95618.89999961852,99635.0,-10,353,-99,380,68,2021-10-09 15:29:02.791000+00:00,5,835,39
69,coin,A,5,1,5686,empty,bell,104702.30000019072,108702.19999980928,20,110,-99,370,69,2021-10-09 15:29:11.858000+00:00,5,835,39
70,bomb,B,5,1,4302,empty,noise,115101.60000038148,119102.30000019072,0,603,-99,390,70,2021-10-09 15:29:22.258000+00:00,5,835,39
71,coin,BY,5,1,5469,circle,noise,123435.69999980928,127451.60000038148,0,445,-99,390,71,2021-10-09 15:29:30.607000+00:00,5,835,39
72,coin,A,5,1,5255,empty,bell,133985.1000003815,137985.5,20,95,-99,390,72,2021-10-09 15:29:41.141000+00:00,5,835,39
73,bomb,AX,5,1,4612,triangle,bell,143735.5,147751.8999996185,0,605,-99,410,73,2021-10-09 15:29:50.907000+00:00,5,835,39
74,coin,BZ,5,1,5662,square,noise,152385.3999996185,156385.69999980927,0,405,-99,410,74,2021-10-09 15:29:59.541000+00:00,5,835,39
75,coin,AX,5,1,3764,triangle,bell,162602.30000019073,166618.8999996185,0,605,-99,410,75,2021-10-09 15:30:09.774000+00:00,5,835,39
76,bomb,B,5,1,3724,empty,noise,170402.3999996185,174418.69999980927,0,605,-99,410,76,2021-10-09 15:30:17.574000+00:00,5,835,39
77,coin,BZ,5,1,3585,square,noise,178169.1000003815,182168.69999980927,10,380,-99,410,77,2021-10-09 15:30:25.324000+00:00,5,835,39
78,coin,A,5,1,6053,empty,bell,186552.30000019073,190552.3999996185,20,145,-99,420,78,2021-10-09 15:30:33.707000+00:00,5,835,39
79,bomb,AW,5,1,4016,star,bell,196918.80000019073,200918.80000019073,0,603,-99,440,79,2021-10-09 15:30:44.074000+00:00,5,835,39
80,bomb,B,5,1,6572,empty,noise,206419.1000003815,210435.6000003815,0,605,-99,440,80,2021-10-09 15:30:53.590000+00:00,5,835,39
81,bomb,AW,5,1,5831,star,bell,217035.1000003815,221035.30000019073,0,603,-99,440,81,2021-10-09 15:31:04.190000+00:00,5,835,39
82,coin,BY,6,1,3254,circle,noise,226885.3999996185,230902.1999998093,10,350,-99,440,82,2021-10-09 15:31:14.057000+00:00,5,835,39
83,coin,BZ,6,1,5179,square,noise,234652.30000019073,238668.8999996185,0,483,-99,450,83,2021-10-09 15:31:21.824000+00:00,5,835,39
84,bomb,B,6,1,6846,empty,noise,245535.6999998093,249535.8999996185,0,603,-99,450,84,2021-10-09 15:31:32.690000+00:00,5,835,39
85,coin,AX,6,1,5176,triangle,bell,256769.1000003815,260785.6999998093,0,603,-99,450,85,2021-10-09 15:31:43.940000+00:00,5,835,39
86,bomb,B,6,1,5884,empty,noise,265985.30000019073,269985.1999998093,0,603,-99,450,86,2021-10-09 15:31:53.139000+00:00,5,835,39
87,coin,A,6,1,6451,empty,bell,275902.30000019073,279919.0,20,153,-99,450,87,2021-10-09 15:32:03.073000+00:00,5,835,39
88,bomb,B,6,1,5649,empty,noise,286685.80000019073,290685.6999998093,0,603,-99,470,88,2021-10-09 15:32:13.840000+00:00,5,835,39
89,coin,A,6,1,4247,empty,bell,296352.5,300368.80000019073,10,268,-99,470,89,2021-10-09 15:32:23.523000+00:00,5,835,39
90,bomb,B,6,1,4132,empty,noise,17411.800000190735,21411.60000038147,0,603,-99,480,90,2021-10-09 15:33:35.206000+00:00,5,835,39
91,bomb,AW,6,1,5584,star,bell,25561.9000005722,29577.70000076294,0,605,-99,480,91,2021-10-09 15:33:43.372000+00:00,5,835,39
92,coin,A,6,1,4752,empty,bell,35178.0,39178.400000572205,20,105,-99,480,92,2021-10-09 15:33:52.973000+00:00,5,835,39
93,coin,BZ,6,1,3349,square,noise,44511.400000572205,48528.10000038146,0,425,-99,500,93,2021-10-09 15:34:02.322000+00:00,5,835,39
94,bomb,BY,6,1,3748,circle,noise,53928.0,57927.70000076294,-10,360,-99,500,94,2021-10-09 15:34:11.722000+00:00,5,835,39
95,bomb,AW,6,1,3851,star,bell,62594.70000076294,66611.10000038147,0,555,-99,490,95,2021-10-09 15:34:20.405000+00:00,5,835,39
96,bomb,AX,6,1,6170,triangle,bell,70511.80000019072,74511.30000019072,0,603,-99,490,96,2021-10-09 15:34:28.305000+00:00,5,835,39
97,coin,A,6,1,4863,empty,bell,80711.90000057219,84711.70000076294,20,83,-99,490,97,2021-10-09 15:34:38.505000+00:00,5,835,39
98,coin,A,7,1,6327,empty,bell,90578.0,94578.5,20,155,-99,510,98,2021-10-09 15:34:48.372000+00:00,5,835,39
99,probe,W,7,1,6592,star,silent,101444.9000005722,105445.0,0,603,-1,530,99,2021-10-09 15:34:59.238000+00:00,5,835,39
100,coin,BY,7,1,4462,circle,noise,123945.20000076295,127945.10000038148,10,350,-99,530,100,2021-10-09 15:35:21.738000+00:00,5,835,39
101,probe,X,7,1,3551,triangle,silent,133044.6000003815,137045.20000076294,0,485,-2,540,101,2021-10-09 15:35:30.838000+00:00,5,835,39
102,bomb,BY,7,1,4805,circle,noise,147845.20000076294,151861.20000076294,-10,333,-99,540,102,2021-10-09 15:35:45.654000+00:00,5,835,39
103,probe,AW,7,1,5939,star,bell,157695.30000019073,161711.80000019073,0,570,-2,530,103,2021-10-09 15:35:55.505000+00:00,5,835,39
104,bomb,B,7,1,6337,empty,noise,171878.20000076294,175878.5,0,603,-99,530,104,2021-10-09 15:36:09.672000+00:00,5,835,39
105,coin,BZ,7,1,5576,square,noise,182245.30000019073,186261.5,0,458,-99,530,105,2021-10-09 15:36:20.054000+00:00,5,835,39
106,bomb,B,7,1,3565,empty,noise,196794.6000003815,200795.1000003815,0,605,-99,530,106,2021-10-09 15:36:34.587000+00:00,5,835,39
107,bomb,AW,7,1,3886,star,bell,204378.30000019073,208378.5,0,588,-99,530,107,2021-10-09 15:36:42.171000+00:00,5,835,39
108,probe,Y,7,1,5766,circle,silent,212545.30000019073,216561.70000076294,0,468,-2,530,108,2021-10-09 15:36:50.354000+00:00,5,835,39
109,coin,A,7,1,6965,empty,bell,235745.20000076288,239745.20000076288,20,140,-99,530,109,2021-10-09 15:37:13.538000+00:00,5,835,39
110,probe,BZ,7,1,3051,square,noise,247528.70000076288,251528.90000057218,0,363,-1,550,110,2021-10-09 15:37:25.321000+00:00,5,835,39
111,coin,A,7,1,6931,empty,bell,259261.80000019073,263262.0,20,135,-99,550,111,2021-10-09 15:37:37.053000+00:00,5,835,39
112,bomb,AX,7,1,5851,triangle,bell,271194.9000005722,275195.10000038147,0,430,-99,570,112,2021-10-09 15:37:48.986000+00:00,5,835,39
113,probe,Z,7,1,4324,square,silent,282128.0,286128.60000038147,0,603,-1,570,113,2021-10-09 15:37:59.920000+00:00,5,835,39
114,bomb,B,7,1,4806,empty,noise,299412.10000038147,303428.30000019073,0,605,-99,570,114,2021-10-09 15:38:17.219000+00:00,5,835,39
115,coin,BZ,7,1,5327,square,noise,308262.2000007629,312261.30000019073,0,418,-99,570,115,2021-10-09 15:38:26.052000+00:00,5,835,39
116,probe,BY,7,1,5690,circle,noise,318195.30000019073,322211.80000019073,0,395,0,570,116,2021-10-09 15:38:36.002000+00:00,5,835,39
117,coin,AX,7,1,5749,triangle,bell,332378.80000019073,336378.30000019073,0,603,-99,570,117,2021-10-09 15:38:50.169000+00:00,5,835,39
118,coin,A,7,1,4078,empty,bell,342145.5,346161.9000005722,20,118,-99,570,118,2021-10-09 15:38:59.952000+00:00,5,835,39
119,bomb,AW,7,1,4508,star,bell,350895.7000007629,354894.7000007629,0,603,-99,590,119,2021-10-09 15:39:08.685000+00:00,5,835,39
120,probe,AX,7,1,4055,triangle,bell,22519.30000019073,26535.80000019073,0,605,-2,590,120,2021-10-09 15:40:17.652000+00:00,5,835,39
121,bomb,B,7,1,5669,empty,noise,36035.400000572205,40035.69999980927,0,603,-99,590,121,2021-10-09 15:40:31.152000+00:00,5,835,39
122,probe,AX,8,1,4466,triangle,bell,45735.400000572205,49752.10000038146,0,603,-2,590,122,2021-10-09 15:40:40.868000+00:00,5,835,39
123,coin,BZ,8,1,6285,square,noise,56801.900000572205,60802.300000190735,10,330,-99,590,123,2021-10-09 15:40:51.918000+00:00,5,835,39
124,coin,A,8,1,4688,empty,bell,67619.0,71635.90000057219,20,110,-99,600,124,2021-10-09 15:41:02.752000+00:00,5,835,39
125,probe,Y,8,1,6212,circle,silent,77318.5,81335.19999980928,0,175,-1,620,125,2021-10-09 15:41:12.451000+00:00,5,835,39
126,bomb,AW,8,1,3414,star,bell,91419.10000038148,95419.4000005722,0,603,-99,620,126,2021-10-09 15:41:26.535000+00:00,5,835,39
